,index,y
8981,5460,0
8982,6045,8
8983,6783,3
8984,751,2
8985,4896,7
8986,1252,5
8987,820,6
8988,6867,6
8989,3738,9
8990,721,8
8991,2103,1
8992,9401,9
8993,1822,7
8994,631,5
8995,9641,6
8996,8635,6
8997,5778,7
8998,1280,3
8999,1102,8
9000,5896,8
9001,767,0
9002,4819,5
9003,7809,0
9004,897,7
9005,4790,1
9006,7786,9
9007,9888,0
9008,3003,2
9009,4949,1
9010,9274,8
9011,7737,0
9012,2057,5
9013,1462,4
9014,6291,9
9015,8015,8
9016,8493,2
9017,9493,0
9018,4846,8
9019,474,5
9020,9172,0
9021,3344,9
9022,2899,9
9023,3493,0
9024,56,7
9025,6056,4
9026,7420,3
9027,979,9
9028,6766,8
9029,8016,4
9030,1235,5
9031,3998,2
9032,4456,7
9033,3350,8
9034,2159,8
9035,214,8
9036,2403,4
9037,132,8
9038,592,2
9039,5892,8
9040,3673,2
9041,8849,9
9042,5590,4
9043,3889,6
9044,6236,1
9045,7931,9
9046,8370,4
9047,3144,1
9048,6646,5
9049,4519,6
9050,2698,3
9051,499,0
9052,9814,8
9053,6671,5
9054,7093,2
9055,7859,7
9056,152,6
9057,6153,4
9058,2340,7
9059,2736,8
9060,6398,6
9061,781,1
9062,4923,7
9063,5099,2
9064,8154,8
9065,2467,9
9066,1722,6
9067,8543,0
9068,2917,4
9069,8336,3
9070,4828,4
9071,280,9
9072,2200,0
9073,7848,4
9074,899,5
9075,7335,4
9076,3081,9
9077,7781,5
9078,5594,9
9079,156,2
9080,5152,9
9081,2720,3
9082,2002,4
9083,3164,0
9084,9196,0
9085,2654,5
9086,9608,0
9087,9064,1
9088,8229,8
9089,71,6
9090,2873,9
9091,8936,9
9092,2909,0
9093,3843,7
9094,7147,5
9095,4214,7
9096,1749,2
9097,1490,8
9098,1855,5
9099,5573,9
9100,9820,0
9101,4487,3
9102,5263,8
9103,7148,0
9104,6348,8
9105,3748,5
9106,9810,8
9107,7705,7
9108,4125,8
9109,6115,8
9110,18,8
9111,7988,6
9112,8792,6
9113,4622,2
9114,8043,0
9115,7836,0
9116,9558,0
9117,6125,8
9118,915,1
9119,7657,2
9120,5546,7
9121,7049,2
9122,8228,8
9123,813,2
9124,9825,2
9125,9088,2
9126,4372,1
9127,3894,7
9128,8869,5
9129,7253,4
9130,4035,2
9131,1164,8
9132,1147,6
9133,5810,5
9134,3263,1
9135,9936,8
9136,4192,0
9137,5043,0
9138,5979,5
9139,7554,7
9140,5776,5
9141,4837,7
9142,990,1
9143,2478,6
9144,9014,7
9145,8776,5
9146,2769,2
9147,9189,4
9148,819,3
9149,2108,4
9150,3091,1
9151,5136,9
9152,2609,5
9153,4378,1
9154,7047,8
9155,9982,2
9156,7275,3
9157,59,6
9158,2768,5
9159,9099,9
9160,2463,0
9161,1901,5
9162,4497,8
9163,2730,6
9164,6634,4
9165,7010,0
9166,7603,9
9167,5133,2
9168,6170,2
9169,4141,8
9170,1683,8
9171,9685,0
9172,5707,0
9173,4796,9
9174,4266,3
9175,1143,6
9176,5845,5
9177,5451,6
9178,7609,0
9179,2219,5
9180,4785,3
9181,5907,5
9182,5087,9
9183,8771,6
9184,9271,0
9185,6726,3
9186,8690,8
9187,7169,1
9188,547,6
9189,878,3
9190,679,5
9191,8512,9
9192,7237,7
9193,936,2
9194,2528,9
9195,4411,5
9196,5613,5
9197,1281,8
9198,2813,1
9199,1085,4
9200,9877,6
9201,7792,9
9202,3967,4
9203,6683,5
9204,2229,4
9205,2678,0
9206,376,0
9207,6608,5
9208,9634,1
9209,7376,1
9210,229,6
9211,1171,9
9212,2098,0
9213,5745,5
9214,2217,8
9215,6032,4
9216,8765,2
9217,4691,2
9218,5581,6
9219,4547,3
9220,4060,6
9221,4429,2
9222,1068,9
9223,1786,1
9224,966,6
9225,4040,0
9226,9397,2
9227,8467,3
9228,6910,7
9229,9632,2
9230,8322,4
9231,7590,2
9232,9448,3
9233,6151,7
9234,9896,4
9235,7691,6
9236,2874,8
9237,8036,6
9238,5164,0
9239,5367,0
9240,3727,9
9241,8232,2
9242,49,6
9243,8859,2
9244,6447,4
9245,1286,8
9246,3100,0
9247,9742,9
9248,8567,8
9249,859,8
9250,3250,2
9251,2137,2
9252,7884,9
9253,5906,4
9254,3789,9
9255,3113,3
9256,6779,8
9257,7125,5
9258,3757,4
9259,6934,6
9260,9721,6
9261,9174,9
9262,6631,7
9263,7360,2
9264,2780,7
9265,2858,4
9266,4013,1
9267,1414,1
9268,1359,9
9269,8003,4
9270,4205,4
9271,9007,2
9272,877,2
9273,8051,9
9274,1269,3
9275,3319,2
9276,4064,7
9277,6371,1
9278,1967,7
9279,6450,0
9280,5904,7
9281,7915,3
9282,2645,1
9283,2807,9
9284,691,2
9285,7039,4
9286,9901,3
9287,3262,2
9288,4727,9
9289,5271,5
9290,8997,5
9291,3129,3
9292,9708,9
9293,1144,1
9294,5850,6
9295,7716,5
9296,7163,6
9297,7961,3
9298,5893,9
9299,7900,0
9300,1759,5
9301,924,5
9302,7036,3
9303,4827,9
9304,5388,6
9305,6986,5
9306,9045,0
9307,5246,7
9308,5743,6
9309,4857,6
9310,7755,7
9311,8441,8
9312,1873,6
9313,3919,7
9314,2308,1
9315,686,9
9316,4191,9
9317,2532,0
9318,282,6
9319,4241,5
9320,5839,2
9321,6889,5
9322,362,8
9323,5767,7
9324,9852,0
9325,8017,0
9326,2320,5
9327,9598,9
9328,583,4
9329,9918,5
9330,8259,8
9331,703,8
9332,5147,3
9333,7650,2
9334,2753,7
9335,465,4
9336,3206,8
9337,2697,0
9338,5038,4
9339,6882,9
9340,2694,1
9341,956,0
9342,530,9
9343,9253,2
9344,8873,5
9345,444,5
9346,8700,3
9347,2631,4
9348,6123,6
9349,3654,3
9350,3840,6
9351,3010,6
9352,4971,9
9353,7601,8
9354,6022,0
9355,8920,6
9356,8204,3
9357,380,6
9358,7342,7
9359,9030,2
9360,4946,4
9361,6611,8
9362,7663,2
9363,8184,6
9364,7738,2
9365,3715,1
9366,2729,5
9367,7385,9
9368,2542,2
9369,9206,8
9370,4894,6
9371,6874,6
9372,8079,5
9373,9308,3
9374,7516,1
9375,7272,1
9376,379,6
9377,6452,4
9378,3616,4
9379,7811,0
9380,6667,7
9381,9793,2
9382,6905,2
9383,1392,2
9384,7913,8
9385,9350,6
9386,4258,8
9387,9023,8
9388,8523,6
9389,115,3
9390,1312,6
9391,8704,8
9392,6205,1
9393,1203,0
9394,2647,1
9395,7571,4
9396,1977,5
9397,1518,3
9398,7038,0
9399,6849,4
9400,1892,6
9401,2792,0
9402,7524,3
9403,4649,8
9404,6660,0
9405,787,9
9406,8216,3
9407,4807,8
9408,5334,6
9409,80,8
9410,5598,1
9411,5825,3
9412,6827,3
9413,7939,2
9414,975,0
9415,9434,7
9416,4244,2
9417,4900,3
9418,5471,6
9419,4061,5
9420,3404,5
9421,6296,8
9422,6012,4
9423,2798,3
9424,2930,7
9425,7440,3
9426,192,0
9427,3428,2
9428,1453,5
9429,9911,4
9430,6488,2
9431,1170,7
9432,2133,3
9433,8816,7
9434,2538,5
9435,8768,2
9436,1112,3
9437,3124,6
9438,6322,4
9439,9878,5
9440,8447,0
9441,3574,5
9442,6261,0
9443,2559,7
9444,3956,3
9445,3154,9
9446,8853,2
9447,8902,6
9448,6548,0
9449,2074,2
9450,2910,8
9451,5100,3
9452,7008,1
9453,7471,6
9454,6001,0
9455,1111,8
9456,1686,0
9457,1484,4
9458,9275,8
9459,7824,9
9460,3628,3
9461,7131,6
9462,9955,8
9463,160,2
9464,544,5
9465,2090,2
9466,588,8
9467,1332,1
9468,6227,7
9469,793,4
9470,9915,2
9471,8648,1
9472,5480,1
9473,9736,8
9474,7498,6
9475,904,8
9476,2128,4
9477,5199,6
9478,5186,5
9479,2445,6
9480,6219,7
9481,9116,4
9482,9220,8
9483,5790,9
9484,8517,1
9485,8104,7
9486,3468,2
9487,4490,0
9488,7694,9
9489,2727,9
9490,6379,8
9491,8024,0
9492,706,2
9493,2535,0
9494,7689,0
9495,8301,5
9496,5549,5
9497,2933,4
9498,7396,8
9499,2523,4
9500,6599,2
9501,455,4
9502,2305,9
9503,2876,9
9504,7597,9
9505,7604,1
9506,4907,5
9507,7828,5
9508,1893,9
9509,8457,2
9510,6129,4
9511,441,4
9512,2472,5
9513,6863,6
9514,5010,7
9515,2402,9
9516,3504,9
9517,9567,7
9518,8774,3
9519,3456,3
9520,988,2
9521,927,6
9522,972,2
9523,2391,2
9524,8351,0
9525,7006,6
9526,8478,5
9527,4254,8
9528,9433,3
9529,57,7
9530,5482,5
9531,4714,6
9532,1972,6
9533,8799,1
9534,1712,0
9535,2306,3
9536,9803,1
9537,8599,4
9538,1287,9
9539,4555,5
9540,2516,2
9541,217,9
9542,7548,6
9543,1493,1
9544,2884,6
9545,4148,3
9546,4346,3
9547,2278,9
9548,1155,9
9549,5973,6
9550,8008,0
9551,7533,0
9552,6534,7
9553,565,3
9554,3043,4
9555,5501,6
9556,7459,8
9557,7521,2
9558,9472,8
9559,6165,5
9560,864,0
9561,2777,5
9562,9038,2
9563,783,6
9564,6909,4
9565,2995,4
9566,7110,3
9567,239,5
9568,1104,9
9569,6312,2
9570,2042,1
9571,2914,6
9572,901,6
9573,453,3
9574,2018,3
9575,89,9
9576,2053,6
9577,509,4
9578,9029,4
9579,6860,0
9580,9947,3
9581,8929,9
9582,6329,1
9583,4036,7
9584,4045,7
9585,3302,0
9586,4738,5
9587,2085,0
9588,3368,9
9589,308,1
9590,2803,5
9591,7800,0
9592,5315,9
9593,5872,7
9594,776,2
9595,2919,8
9596,5545,6
9597,7054,2
9598,283,1
9599,512,6
9600,6556,8
9601,1226,6
9602,427,4
9603,8703,4
9604,9144,0
9605,3088,6
9606,1142,8
9607,5823,5
9608,4707,7
9609,3569,9
9610,9548,2
9611,6539,7
9612,9452,2
9613,1633,1
9614,7771,2
9615,8360,7
9616,1587,2
9617,3750,9
9618,6330,6
9619,2589,0
9620,200,5
9621,4761,9
9622,8724,6
9623,4006,8
9624,7785,4
9625,8549,1
9626,5662,8
9627,1623,2
9628,8742,9
9629,4750,7
9630,5092,9
9631,6924,5
9632,1750,8
9633,3851,4
9634,1939,6
9635,6497,4
9636,1544,4
9637,6421,6
9638,8410,5
9639,2508,6
9640,6891,9
9641,9525,2
9642,2886,6
9643,2836,3
9644,611,9
9645,5378,1
9646,7671,5
9647,6645,6
9648,2758,1
9649,2667,1
9650,8055,2
9651,3193,2
9652,5658,4
9653,1273,6
9654,9673,9
9655,6484,8
9656,700,7
9657,4958,4
9658,3040,7
9659,5905,1
9660,9249,9
9661,1632,8
9662,2895,7
9663,9502,6
9664,811,3
9665,3658,2
9666,5094,9
9667,2711,5
9668,849,4
9669,817,5
9670,6162,0
9671,9160,5
9672,9780,4
9673,7024,9
9674,9734,4
9675,3115,5
9676,3071,7
9677,677,1
9678,2499,6
9679,7092,2
9680,1589,6
9681,3184,0
9682,6360,2
9683,7510,8
9684,8401,3
9685,9866,1
9686,5625,5
9687,6939,2
9688,5796,5
9689,2868,9
9690,7240,0
9691,7399,3
9692,7713,5
9693,7286,2
9694,2384,5
9695,977,8
9696,5696,7
9697,9468,7
9698,7196,0
9699,6511,7
9700,1445,3
9701,5723,1
9702,8374,4
9703,8793,7
9704,510,5
9705,2691,2
9706,5659,2
9707,1923,1
9708,2584,6
9709,2808,2
9710,5317,4
9711,6504,7
9712,5995,0
9713,9259,7
9714,598,5
9715,821,2
9716,9474,8
9717,780,9
9718,5352,5
9719,9241,6
9720,8565,7
9721,3125,3
9722,9408,6
9723,5559,3
9724,3298,3
9725,6430,1
9726,262,5
9727,9722,3
9728,7197,4
9729,9369,5
9730,9331,7
9731,3141,9
9732,6908,6
9733,9746,2
9734,9339,1
9735,3602,3
9736,873,2
9737,9111,0
9738,1563,9
9739,5041,9
9740,2761,7
9741,3946,8
9742,3053,4
9743,4625,4
9744,6127,5
9745,6496,7
9746,1210,0
9747,5277,8
9748,5368,3
9749,9695,0
9750,267,4
9751,5016,6
9752,1072,0
9753,9244,7
9754,6811,9
9755,2760,2
9756,6639,1
9757,6013,6
9758,8844,5
9759,1375,4
9760,7862,1
9761,9620,4
9762,7815,0
9763,7319,2
9764,9883,7
9765,4539,8
9766,5717,6
9767,5595,6
9768,7235,2
9769,6628,4
9770,4319,2
9771,8315,6
9772,8182,8
9773,8298,3
9774,4816,6
9775,7646,2
9776,4628,5
9777,3172,9
9778,6949,0
9779,7485,8
9780,5901,5
9781,4172,5
9782,5701,3
9783,905,7
9784,9824,1
9785,9800,1
9786,1149,7
9787,3272,7
9788,6256,9
9789,6692,6
9790,6944,5
9791,3433,4
9792,126,8
9793,1899,7
9794,5969,5
9795,9789,6
9796,4356,0
9797,3416,7
9798,9101,8
9799,7333,6
9800,6938,3
9801,8559,1
9802,7598,3
9803,5054,9
9804,1572,6
9805,3403,8
9806,6991,1
9807,3189,8
9808,9690,4
9809,1306,1
9810,2990,4
9811,5732,3
9812,3145,9
9813,6564,5
9814,9750,2
9815,5914,1
9816,2314,3
9817,7820,5
9818,2664,4
9819,4677,4
9820,1730,4
9821,9021,0
9822,9785,8
9823,757,8
9824,1458,1
9825,4740,5
9826,4039,7
9827,7132,4
9828,4854,0
9829,1906,9
9830,408,8
9831,7847,7
9832,9426,2
9833,9642,0
9834,3204,5
9835,539,0
9836,5293,0
9837,3888,6
9838,2517,9
9839,8575,9
9840,8514,7
9841,5380,1
9842,6935,7
9843,7507,7
9844,4245,1
9845,5623,8
9846,7325,4
9847,8210,0
9848,7151,1
9849,7514,7
9850,2282,9
9851,7947,2
9852,7439,5
9853,1781,6
9854,2490,0
9855,1519,6
9856,5728,7
9857,828,5
9858,1063,4
9859,8772,1
9860,7185,8
9861,46,3
9862,578,7
9863,6802,4
9864,1616,7
9865,7231,8
9866,9154,2
9867,2716,5
9868,8026,0
9869,6354,7
9870,8825,0
9871,5721,0
9872,9583,9
9873,8868,4
9874,6888,4
9875,2224,1
9876,6572,4
9877,7560,0
9878,8018,8
9879,2724,0
9880,1028,6
9881,8190,4
9882,9864,8
9883,9996,3
9884,8521,9
9885,4451,2
9886,8607,8
9887,3955,0
9888,8122,4
9889,6399,1
9890,2592,2
9891,9549,4
9892,6632,7
9893,7340,2
9894,4288,1
9895,1309,6
9896,3975,7
9897,5233,1
9898,5433,3
9899,715,3
9900,8926,4
9901,82,1
9902,3664,6
9903,7122,9
9904,5374,0
9905,5694,5
9906,7866,6
9907,2885,5
9908,2855,3
9909,2702,6
9910,4957,4
9911,7466,6
9912,4374,0
9913,1957,3
9914,2923,3
9915,8550,1
9916,2351,1
9917,4500,3
9918,4021,9
9919,7300,3
9920,6784,9
9921,7098,1
9922,5712,2
9923,3128,9
9924,2725,8
9925,7234,9
9926,1582,9
9927,1850,1
9928,9933,7
9929,9851,6
9930,6130,1
9931,9293,7
9932,6298,3
9933,2452,2
9934,1326,6
9935,8740,2
9936,1180,3
9937,4934,5
9938,8136,3
9939,520,5
9940,604,1
9941,3905,2
9942,6764,5
9943,3674,3
9944,2562,4
9945,8223,8
9946,5319,7
9947,9577,0
9948,1064,9
9949,7700,6
9950,7143,4
9951,7383,4
9952,8994,8
9953,5150,4
9954,3935,4
9955,5998,7
9956,8787,4
9957,4962,3
9958,3194,3
9959,2195,4
9960,3860,7
9961,66,1
9962,9550,6
9963,725,2
9964,6147,9
9965,7203,5
9966,3922,2
9967,7486,1
9968,2178,3
9969,5940,7
9970,4966,5
9971,2861,5
9972,7484,1
9973,4297,9
9974,4646,2
9975,6901,2
9976,6252,2
9977,5817,3
9978,9882,1
9979,2272,7
9980,6887,4
9981,730,4
9982,5917,3
9983,4095,8
9984,1246,7
9985,5370,6
9986,8029,7
9987,8530,8
9988,563,2
9989,2625,2
9990,4546,2
9991,8049,1
9992,7578,9
9993,3376,5
9994,243,9
9995,9471,6
9996,7906,2
9997,7026,3
9998,533,5
9999,9361,8
